<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RUBON=MCX,0,20130802,11:10:36,33.086500000,60 000
RUBON=MCX,0,20130802,11:10:36,33.086500000,250 000
RUBON=MCX,0,20130802,11:10:36,33.087000000,30 000
RUBON=MCX,0,20130802,11:10:36,33.087000000,9 000
RUBON=MCX,0,20130802,11:10:36,33.086500000,200 000
RUBON=MCX,0,20130802,11:10:36,33.086500000,200 000
RUBON=MCX,0,20130802,11:10:36,33.086500000,200 000
RUBON=MCX,0,20130802,11:10:37,33.087000000,1 000
RUBON=MCX,0,20130802,11:10:37,33.087000000,6 000
RUBON=MCX,0,20130802,11:10:38,33.087000000,30 000
RUBON=MCX,0,20130802,11:10:38,33.087000000,19 000
RUBON=MCX,0,20130802,11:10:45,33.086500000,29 000
RUBON=MCX,0,20130802,11:10:45,33.086500000,30 000
RUBON=MCX,0,20130802,11:10:48,33.087000000,6 000
RUBON=MCX,0,20130802,11:10:48,33.087000000,500 000
RUBON=MCX,0,20130802,11:10:48,33.087000000,6 000
RUBON=MCX,0,20130802,11:10:48,33.087000000,13 000
RUBON=MCX,0,20130802,11:10:48,33.088000000,426 000
RUBON=MCX,0,20130802,11:10:49,33.088000000,1 037 000
RUBON=MCX,0,20130802,11:10:54,33.088000000,537 000
RUBON=MCX,0,20130802,11:11:03,33.089000000,31 000
RUBON=MCX,0,20130802,11:11:05,33.089000000,204 000
RUBON=MCX,0,20130802,11:11:06,33.089000000,300 000
RUBON=MCX,0,20130802,11:11:14,33.089000000,141 000
RUBON=MCX,0,20130802,11:11:22,33.089000000,52 000
RUBON=MCX,0,20130802,11:11:25,33.089000000,2 000
RUBON=MCX,0,20130802,11:11:26,33.089000000,25 000
RUBON=MCX,0,20130802,11:11:27,33.087000000,30 000
RUBON=MCX,0,20130802,11:11:31,33.087000000,3 000
RUBON=MCX,0,20130802,11:11:31,33.087000000,11 000
RUBON=MCX,0,20130802,11:11:31,33.087000000,126 000
