<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20130902,10:18:36,131.840000000,30
GAZP,0,20130902,10:18:36,131.830000000,30
GAZP,0,20130902,10:18:36,131.810000000,300
GAZP,0,20130902,10:18:36,131.810000000,100
GAZP,0,20130902,10:18:36,131.810000000,10
GAZP,0,20130902,10:18:36,131.800000000,200
GAZP,0,20130902,10:18:36,131.800000000,30
GAZP,0,20130902,10:18:36,131.800000000,500
GAZP,0,20130902,10:18:36,131.770000000,10
GAZP,0,20130902,10:18:36,131.760000000,30
GAZP,0,20130902,10:18:36,131.730000000,80
GAZP,0,20130902,10:18:36,131.840000000,500
GAZP,0,20130902,10:18:36,131.850000000,1 500
GAZP,0,20130902,10:18:36,131.850000000,1 500
GAZP,0,20130902,10:18:36,131.850000000,500
GAZP,0,20130902,10:18:37,131.900000000,10
GAZP,0,20130902,10:18:39,131.910000000,100
GAZP,0,20130902,10:18:42,131.910000000,210
GAZP,0,20130902,10:18:45,131.880000000,100
GAZP,0,20130902,10:18:45,131.860000000,900
GAZP,0,20130902,10:18:49,131.940000000,20
GAZP,0,20130902,10:18:49,131.960000000,180
GAZP,0,20130902,10:18:49,131.970000000,300
GAZP,0,20130902,10:18:54,131.970000000,200
GAZP,0,20130902,10:18:54,131.970000000,500
GAZP,0,20130902,10:18:54,131.960000000,200
GAZP,0,20130902,10:18:54,131.960000000,100
GAZP,0,20130902,10:18:54,131.970000000,900
GAZP,0,20130902,10:18:54,131.960000000,200
GAZP,0,20130902,10:19:02,131.980000000,300
GAZP,0,20130902,10:19:03,132.000000000,200
GAZP,0,20130902,10:19:03,131.990000000,190
GAZP,0,20130902,10:19:03,132.000000000,500
GAZP,0,20130902,10:19:04,132.010000000,200
GAZP,0,20130902,10:19:05,131.980000000,300
GAZP,0,20130902,10:19:05,131.970000000,910
GAZP,0,20130902,10:19:05,131.920000000,300
GAZP,0,20130902,10:19:05,131.940000000,1 100
GAZP,0,20130902,10:19:08,132.000000000,500
GAZP,0,20130902,10:19:09,131.960000000,200
GAZP,0,20130902,10:19:09,131.960000000,500
GAZP,0,20130902,10:19:09,131.960000000,200
GAZP,0,20130902,10:19:09,131.950000000,1 500
GAZP,0,20130902,10:19:09,131.950000000,500
GAZP,0,20130902,10:19:09,131.920000000,500
GAZP,0,20130902,10:19:09,131.860000000,200
GAZP,0,20130902,10:19:09,131.850000000,10
GAZP,0,20130902,10:19:09,131.800000000,1 300
GAZP,0,20130902,10:19:09,131.910000000,500
GAZP,0,20130902,10:19:09,131.980000000,800
GAZP,0,20130902,10:19:11,131.950000000,100
GAZP,0,20130902,10:19:12,131.970000000,100
GAZP,0,20130902,10:19:15,131.960000000,100
GAZP,0,20130902,10:19:15,131.950000000,1 900
GAZP,0,20130902,10:19:15,131.970000000,200
GAZP,0,20130902,10:19:22,131.950000000,1 000
GAZP,0,20130902,10:19:22,131.970000000,40
GAZP,0,20130902,10:19:25,132.000000000,840
GAZP,0,20130902,10:19:28,132.000000000,7 500
GAZP,0,20130902,10:19:28,132.000000000,1 160
GAZP,0,20130902,10:19:28,132.070000000,460
GAZP,0,20130902,10:19:28,132.060000000,4 550
GAZP,0,20130902,10:19:28,132.060000000,70
GAZP,0,20130902,10:19:28,132.060000000,50
GAZP,0,20130902,10:19:30,132.030000000,200
GAZP,0,20130902,10:19:30,132.020000000,1 440
GAZP,0,20130902,10:19:30,132.020000000,200
GAZP,0,20130902,10:19:30,132.010000000,300
GAZP,0,20130902,10:19:30,132.010000000,160
GAZP,0,20130902,10:19:34,132.020000000,1 500
GAZP,0,20130902,10:19:34,132.020000000,500
GAZP,0,20130902,10:19:34,132.020000000,40
GAZP,0,20130902,10:19:34,132.020000000,620
GAZP,0,20130902,10:19:34,132.010000000,300
GAZP,0,20130902,10:19:34,132.000000000,500
